title,workshop_id,packageId,collection_core,collection_content,collection_cosmetics,category,steam_url
Auto Animal Flap,3236726779,mn.autoanimalflap,0,1,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=3236726779
Auto Mod Config (Continued),3586136174,garethp.modlistconfigurator,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3586136174
Auto-Cast Specialist Commands,3459647882,linnun.autocastspecialistcommands,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3459647882
Auto-Cut Blight - 1.6,3520167264,defi.autocutblight,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3520167264
Auto-Extract Genes,2882834449,nibato.autoextractgenes,1,0,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=2882834449
Auto-repair On,3312319778,lecht.autorepairon,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3312319778
Automatic Night Owl,2056012179,ben.automaticnightowl,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=2056012179
Automatic Parking,3365473553,rabiosus.vfautoparking,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3365473553
Ayaethean Ideology,3716726987,Ammonite616.Ayaethean,0,0,1,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3716726987
Aztec Weapon Style Pack,2893316224,ATWSP.HalituisAmaricanus,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=2893316224
Back For Vengeance,3761967749,ferny.Vengeance,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3761967749
Bad Can Be Good (Continued),2889440091,mlie.badcanbegood,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2889440091
BallGames,2845856763,kaitorisenkou.ballgames,0,1,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=2845856763
BallGames (Retexture),3725533396,morton.RetextureBallGames,0,1,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=3725533396
Banana Suit (Continued),3364370362,zal.bananasuit,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3364370362
Bandage Wraps 1.6 (Fork),3535716415,SK.BandageWrap,0,1,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=3535716415
Barn Stall (Continued),2071768301,mlie.barnstall,0,1,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=2071768301
Basic Dropdowns,3455529827,ferny.categoriesdropdowns,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3455529827
Basic Dropdowns Replace Stuff Patch,3785075223,cruesoe.basicdropdownsreplacestuffpatch,1,0,0,Patches & compatibility,https://steamcommunity.com/sharedfiles/filedetails/?id=3785075223
Batch Install,3248501544,hellrevenger.batchinstall,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3248501544
Battery Capacity in Stat View,3651439731,linnun.batterycapacity,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3651439731
Beard Age Requirement,3706448581,Hali.BeardAgeRequirement,1,0,0,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3706448581
Beautiful Outdoors,2011794898,meltup.beautifuloutdoors,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=2011794898
Beauty Matters,2896613924,inertialmage.beautystatmod,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2896613924
Bed Rest For Food Poisoning,2567901366,bedrestforfoodpoisoning.1trickponyta,1,0,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=2567901366
Before the Crash: Backstories,3457023552,btc.backstories,0,1,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3457023552
Begging,3756029681,acutus.begging,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3756029681
Beliar Facial Animations,3742391245,lucius.beliarfa,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3742391245
Beliar Xenotype,3237072670,elsov.beliar,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3237072670
Belt Extractors - VFE Factory Patch,3694555789,GroovyTaco.BeltExtractors,1,0,0,Patches & compatibility,https://steamcommunity.com/sharedfiles/filedetails/?id=3694555789
Better Animal Info,3666446844,LemonSkin.BetterAnimalInfo,1,0,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=3666446844
Better Architect Menu,3563882422,ferny.betterarchitect,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3563882422
Better autocasting for Vanilla Psycasts Expanded,3199585285,dev.tobot.vpe.betterautocast,1,0,0,Vanilla Expanded,https://steamcommunity.com/sharedfiles/filedetails/?id=3199585285
Better Beggars (Continued),3006899215,mlie.betterbeggars,1,0,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3006899215
Better Context Menu,3696948139,MRK.BetterContextMenu,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3696948139
Better Distress Signal,3305489753,nalzurin.betterdistresscall,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=3305489753
Better Gene Inheritance,3046776238,redmattis.bettergeneinheritance,1,0,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3046776238
Better Gene Processor UI,3548641009,tomblenz.bettergeneui,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3548641009
Better Inspect Pane,3788686557,assssssqwww.BetterInspectPane,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3788686557
Better Mod Menu,3636406008,mumei.bettermodmenu,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3636406008
Better money,2893659870,sylant.silver,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2893659870
Better Pyromania,2624048970,aelanna.betterpyromania,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2624048970
Better Records Tab (Continued),2359778562,mlie.betterrecordstab,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=2359778562
Better Scroll Bars,3579237751,dillyo.betterscrollbars,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3579237751
Better Traders Guild,3684587591,shunter.bettertradersguild,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=3684587591
Better Transhumanists,2269379503,co.uk.epicguru.bettertranshumanists,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2269379503
Better Trees,3539609975,chaoticenrico.bettertrees,0,0,1,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=3539609975
Better Trees: More Djeeshka Like Textures,3543705507,maal.bettertreesmod,0,0,1,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=3543705507
Better Vomit - Continued,3798550391,,1,0,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=3798550391
Better Workbench Management,935982361,falconne.bwm,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=935982361
BetterInfoCard,2890920739,creeper.betterinfocard,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=2890920739
BetterInspectCard,3538143191,tk421storm.betterinspectcard,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3538143191
BetterWeight,2221387317,archiev.betterweight,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2221387317
Big and Small - Framework,2925432336,redmattis.betterprerequisites,1,0,0,Frameworks & libraries,https://steamcommunity.com/sharedfiles/filedetails/?id=2925432336
Big and Small Furniture,3024478368,redmattis.bsfurniture,0,1,0,"Furniture, decor & props",https://steamcommunity.com/sharedfiles/filedetails/?id=3024478368
Big Bed Buff,3201556342,AmCh.BigBedBuff,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3201556342
Big Graves and Sarcophaguses,3304095842,wanzi.biggraves,0,1,0,"Furniture, decor & props",https://steamcommunity.com/sharedfiles/filedetails/?id=3304095842
Bill Doors' Simple Signs,2905097730,3hstltd.signs,0,0,1,"Furniture, decor & props",https://steamcommunity.com/sharedfiles/filedetails/?id=2905097730
Bio Tab+,3781978940,Axolki.BioTabPlus,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3781978940
Bioform Matrix,3535848372,bart.bioformmatrix,0,1,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3535848372
Biological Warfare,3221550806,ushanka.biologicalwarfare,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3221550806
Biome Transitions,2814391846,m00nl1ght.geologicallandforms.biometransitions,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=2814391846
Biomes! Fossils,3100958580,biomesteam.biomesfossils,0,1,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=3100958580
Biomes! Framework,3709492514,BiomesTeam.CoreFramework,0,1,0,Frameworks & libraries,https://steamcommunity.com/sharedfiles/filedetails/?id=3709492514
Bionic icons,1677616980,automatic.bionicicons,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=1677616980
Bionic modularity,3589154549,mrkociak.yabembionicmodularity,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3589154549
Bionic modularity - animals,3589157997,mrkociak.yabembionicmodularityanimals,0,1,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=3589157997
BioReactor (Continued),3307031939,mlie.bioreactor,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3307031939
Biotech Mechanoid Retexture,3164022710,el.biotechmechrt,1,0,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=3164022710
Birth Quality Lifespan Fix,3654799710,saltgin.birthqualitylifespanfix,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3654799710
Blood Animations,3228047321,fuu.bloodanimations,1,0,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=3228047321
Blood-Tinted Wounds,3762681120,DanZinagri.BloodTintedWounds,1,0,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=3762681120
Blueprint Material Debt (Continued),3023764871,mlie.blueprintmaterialdebt,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3023764871
Blueprints Forked - 1.6,3525001145,defi.blueprints.fork,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3525001145
Boathouse Doors,3309340255,nuanki.boathouse,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3309340255
BodyMastery Mastered DBH,3296130663,eclair155.bodymasterydbh,1,0,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=3296130663
BorderCollies,2261957667,rtp.bordercollies,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2261957667
Bradson's Main Button Icons (Forked + Expanded),3532359201,bs.mbifvte,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3532359201
Bread Mo's Valentine's Day apparel,3295274246,mo.size.valentine.apparel,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3295274246
Bulk Stonecutting (Forked),2594241153,hol.bsc,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=2594241153
Bundle of Trinkets,3592047709,seti.medieval.trinkets,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3592047709
Bunny Framework,3015333853,romyashi.dlwdframework,1,0,0,Frameworks & libraries,https://steamcommunity.com/sharedfiles/filedetails/?id=3015333853
Busywork,3775253009,Andromeda.Busywork,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3775253009
Cables and Plumbing - Spliced & Wyed,3762131739,DaniAngione.Medicalpol.CablesAndPlumbing,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3762131739
CAI 5000 duty fix,3778359544,linnun.cai5000dutyfix,1,0,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=3778359544
Can I Reinstall This?,3746091680,Lensrub.CanIReinstall,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3746091680
Cannibal Pirates Style Expansion 1.6 (Temp),3539790957,akri.pcannibal,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3539790957
Capture Expansion,3787736781,ferny.CaptureExpansion,1,0,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3787736781
Caravan Ghouls,3227732522,nep.caravanghouls,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=3227732522
Caravan Mood Buff,2680751877,syrus.caravanmoodbuff,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=2680751877
Caravan Skill Sort,3676122231,TSA.CaravanSkillSort,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=3676122231
Carbonite Casket,3601154862,alma.carbonitecasket,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3601154862
Carrion Eater Gene,3791527651,garb.carrioneater,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3791527651
Cash Register (Continued),3509487668,orion.cashregister,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3509487668
Cat Hiss,3523843973,hailuan.cathiss,1,0,0,Audio & music,https://steamcommunity.com/sharedfiles/filedetails/?id=3523843973
Cat's Boots and Gloves,3552813398,CatLover366.BootsAndGloves,1,0,0,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3552813398
Cats Hunt For Fun,2827497888,Mlie.CatsHuntForFun,1,0,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=2827497888
Cellcycle Acceleration,3727646270,ThCon.Cellcycleacceleration,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3727646270
Character Development,3770112044,ferny.characterdevelopment,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3770112044
Charmweaver: Pregnancy Precepts,3228086397,OdysseyLotus.CharmweaverPrecepts,0,1,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=3228086397
Cherry Picker,3521312241,owlchemist.cherrypicker,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3521312241
Cherry picker scroll/search menu,3781285156,lucius.cherryscroll,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3781285156
Chest Hair Tattoos,3549854404,ghostie.chesthair,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3549854404
Chester Choose - Progression Storytellers,3761449697,ferny.ChesterChoose,0,1,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3761449697
ChezhouLib,3595247479,chezhou.chezhoulib.lib,0,1,0,Frameworks & libraries,https://steamcommunity.com/sharedfiles/filedetails/?id=3595247479
Childhood Backstories,3000770956,zylle.childboodbackstories,1,0,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3000770956
Children Can Learn Fast,2976384929,ChildrenCanLearnFast.Mod,1,0,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=2976384929
Childrens Drawings,2918817041,zylle.childrensdrawings,0,0,1,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=2918817041
Childrens' Traits Affect Learning,2977564653,childrentraitsaffectlearning.mod,1,0,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=2977564653
Chill the Fork Out,3523235444,md.chillout,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3523235444
Chimera Creation (Continued),3615540204,zal.chimeracreation,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3615540204
Chisel Statue,3663096965,TheModIMade.BecauseIWasAnnoyedAt.VanillaMechanics,1,0,0,"Furniture, decor & props",https://steamcommunity.com/sharedfiles/filedetails/?id=3663096965
Choose Where To Land,3537970831,kearril.choosewheretoland,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3537970831
ChordedKeybinds,3660259520,remi.chordedkeybinds,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3660259520
Chronos Pointer - Schedule Menu Enhancement,3408065390,coolnether123.chronospointer,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3408065390
Clean Textures,2865361569,ih.clean.textures,1,0,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=2865361569
Clean Textures - Less Grass,3061095040,ih.clean.textures.soil,1,0,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=3061095040
Climate Preference Genes,2980961512,ClimatePreferenceGenes.Mod,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=2980961512
